actual_cost,ccg,date,items,quantity,row_id,row_name,setting
97.95,14L,01/08/2015,27,1184,Y04983,NORTHERN HEALTH HUB 1,0
45.14,14L,01/08/2015,13,454,Y05061,NORTHERN HEALTH GPPO HUB 3,0
19.57,14L,01/08/2015,7,130,Y05071,NORTHERN HEALTH GPPO HUB 2,0
2569.34,14L,01/09/2015,372,15871,P84004,FIVE OAKS FAMILIY PRACTICE,4
676.66,14L,01/09/2015,149,5595,P84005,THE VALLANCE CENTRE,4
2120.93,14L,01/09/2015,282,16993,P84009,AILSA CRAIG MEDICAL CENTRE,4
2049.26,14L,01/09/2015,357,16309,P84010,THE BORCHARDT MEDICAL CENTRE,4
3405.03,14L,01/09/2015,570,26483,P84012,NORTHENDEN GROUP PRACTICE,4
1332.94,14L,01/09/2015,279,9201,P84014,RK MEDICAL PRACTICE,4
1865.99,14L,01/09/2015,318,15870,P84016,LEVENSHULME MEDICAL PRACTICE,4
2034.31,14L,01/09/2015,407,17049,P84017,LADYBARN GROUP PRACTICE,4
832.28,14L,01/09/2015,145,5455,P84018,MAULDETH MEDICAL CENTRE,4
4604.12,14L,01/09/2015,616,26256,P84019,VALENTINE MEDICAL CENTRE,4
2264.74,14L,01/09/2015,479,19468,P84020,PEEL HALL MEDICAL CENTRE,4
1765.4,14L,01/09/2015,409,16002,P84021,THE MAPLES MEDICAL CENTRE,4
1623.22,14L,01/09/2015,327,12496,P84022,KINGSWAY MEDICAL PRACTICE,4
1107.65,14L,01/09/2015,222,8673,P84023,SURREY LODGE PRACTICE,4
3666.31,14L,01/09/2015,684,22699,P84024,BOWLAND MEDICAL PRACTICE,4
1433.04,14L,01/09/2015,372,14782,P84025,ST GEORGE'S MEDICAL CENTRE,4
952.91,14L,01/09/2015,163,6787,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1504.61,14L,01/09/2015,247,12216,P84027,WEST POINT MEDICAL CENTRE,4
2684.58,14L,01/09/2015,617,23435,P84028,GORTON MEDICAL CENTRE,4
3467.94,14L,01/09/2015,661,29264,P84029,BENCHILL MEDICAL PRACTICE,4
3757.64,14L,01/09/2015,523,26868,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1933.73,14L,01/09/2015,351,15618,P84032,DRS HANIF & BANNURU,4
1420.6,14L,01/09/2015,223,8080,P84033,BEACON MEDICAL CENTRE,4
2924.65,14L,01/09/2015,482,18140,P84034,BARLOW MEDICAL CENTRE,4
3407.57,14L,01/09/2015,602,24215,P84035,BODEY MEDICAL CENTRE,4
1108.27,14L,01/09/2015,280,12117,P84037,DR CUNNINGHAM & PARTNERS,4
2107.21,14L,01/09/2015,264,14810,P84038,ASHVILLE SURGERY,4
1245.24,14L,01/09/2015,228,11404,P84039,THE RANGE MEDICAL CENTRE,4
1678.29,14L,01/09/2015,268,9866,P84040,CONRAN MEDICAL CENTRE,4
1948.52,14L,01/09/2015,373,14454,P84041,CORNERSTONE FAMILY PRACTICE,4
1954.88,14L,01/09/2015,328,14769,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
3024.12,14L,01/09/2015,484,19526,P84043,CORNISHWAY GROUP PRACTICE,4
2303.36,14L,01/09/2015,319,14691,P84045,THE PARK MEDICAL CENTRE,4
3356.1,14L,01/09/2015,510,23091,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1195.46,14L,01/09/2015,311,12661,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1702.83,14L,01/09/2015,379,12140,P84048,TREGENNA GROUP PRACTICE,4
4823.26,14L,01/09/2015,777,34723,P84049,THE AVENUE MEDICAL CENTRE,4
1871.59,14L,01/09/2015,302,14804,P84050,MOUNT ROAD SURGERY,4
1193.91,14L,01/09/2015,268,10812,P84051,EASTLANDS MEDICAL CENTRE,4
1563.74,14L,01/09/2015,374,13786,P84052,WEST GORTON MEDICAL PRACTICE,4
1568.25,14L,01/09/2015,252,13376,P84053,ASHCROFT SURGERY,4
1739.75,14L,01/09/2015,404,14591,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1285.28,14L,01/09/2015,164,7247,P84055,MERSEYBANK SURGERY,4
1094.39,14L,01/09/2015,216,8557,P84056,PRINCESS ROAD SURGERY,4
1783.65,14L,01/09/2015,403,15511,P84059,LIME SQUARE MEDICAL CENTRE,4
1295.55,14L,01/09/2015,236,9381,P84061,BROOKLANDS MEDICAL PRACTICE,4
9.43,14L,01/09/2015,3,220,P84062,BROOKDALE SURGERY,4
1022.21,14L,01/09/2015,200,11735,P84064,NEW ISLINGTON MEDICAL CENTRE,4
698.81,14L,01/09/2015,167,6528,P84065,THE SINGH MEDICAL PRACTICE,4
1065.79,14L,01/09/2015,247,8297,P84066,DAVID MEDICAL CENTRE,4
1812.6,14L,01/09/2015,329,13458,P84067,HAZELDENE MEDICAL CENTRE,4
1735.56,14L,01/09/2015,262,12527,P84068,CHORLTON FAMILY PRACTICE,4
1003.94,14L,01/09/2015,231,8925,P84070,NEWTON HEATH MEDICAL CENTRE,4
881.44,14L,01/09/2015,167,5579,P84071,WILBRAHAM SURGERY,4
2136.54,14L,01/09/2015,432,19732,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2925.01,14L,01/09/2015,335,18021,P84074,WELLFIELD MEDICAL CENTRE,4
321.6,14L,01/09/2015,79,2638,P84605,FERNCLOUGH SURGERY,4
1128.01,14L,01/09/2015,226,9580,P84611,"DR CHIU, KOH AND GAN",4
1103.8,14L,01/09/2015,204,11271,P84616,MANCHESTER MEDICAL,4
43.26,14L,01/09/2015,18,549,P84623,ALEESHAN MEDICAL CENTRE,4
850.86,14L,01/09/2015,199,7783,P84626,WILMSLOW ROAD SURGERY,4
1802.28,14L,01/09/2015,268,13442,P84630,THE ARCH MEDICAL PRACTICE,4
876.79,14L,01/09/2015,128,6071,P84631,ARTANE MEDICAL CENTRE,4
560.14,14L,01/09/2015,116,4475,P84635,THE WHITSWOOD PRACTICE,4
1121.97,14L,01/09/2015,149,6515,P84637,DR KHAN'S PRACTICE,4
192.52,14L,01/09/2015,58,1550,P84639,FALLOWFIELD MEDICAL CENTRE,4
905.48,14L,01/09/2015,103,5410,P84640,QUEENS MEDICAL CENTRE,4
869.92,14L,01/09/2015,185,11197,P84644,PARKSIDE SURGERY,4
1726.68,14L,01/09/2015,321,13063,P84645,PARK VIEW MEDICAL CENTRE,4
1133.01,14L,01/09/2015,178,7576,P84650,THE ALEXANDRA PRACTICE,4
700.5,14L,01/09/2015,167,5867,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1519.05,14L,01/09/2015,246,10272,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
57.2,14L,01/09/2015,26,718,P84663,THE NEVILLE FAMILY CENTRE,4
266.89,14L,01/09/2015,84,2635,P84665,AL-SHIFA MEDICAL CENTRE,4
1533.56,14L,01/09/2015,278,9326,P84669,CORNBROOK MEDICAL PRACTICE,4
811.9,14L,01/09/2015,163,5502,P84672,WOODLANDS MEDICAL PRACTICE,4
2171.14,14L,01/09/2015,393,11760,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
881.1,14L,01/09/2015,183,8993,P84676,OSWALD ROAD MEDICAL PRACTICE,4
3013.64,14L,01/09/2015,594,24212,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
311.89,14L,01/09/2015,82,2627,P84679,WILLOWBANK SURGERY,4
419.39,14L,01/09/2015,79,3596,P84682,BURNAGE HEALTHCARE PRACTICE,4
1113.42,14L,01/09/2015,151,6291,P84683,THE DOC'S SURGERY,4
477.8,14L,01/09/2015,124,5119,P84684,JOLLY MEDICAL CENTRE,4
718.09,14L,01/09/2015,135,7314,P84689,LONGSIGHT MEDICAL PRACTICE,4
567.24,14L,01/09/2015,129,4681,P84690,DAM HEAD MEDICAL CENTRE,4
2.25,14L,01/09/2015,1,200,P84696,COMMUNITY PAEDIATRICIANS,9
2102.27,14L,01/09/2015,572,18304,Y00707,PCEC,1
4.06,14L,01/09/2015,1,14,Y01249,BUCCLEUCH LODGE ICF,0
1761.05,14L,01/09/2015,142,6735,Y01695,MP VICTORIA MILL,4
48.04,14L,01/09/2015,8,186,Y02210,INTERMEDIATE CARE,9
46.76,14L,01/09/2015,17,381,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
433.99,14L,01/09/2015,104,4766,Y02325,CHARLESTOWN MD,4
607.27,14L,01/09/2015,34,4231,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1326.98,14L,01/09/2015,195,11588,Y02520,SIMPSON MEDICAL PRACTICE,4
2657.05,14L,01/09/2015,486,28189,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
1470.71,14L,01/09/2015,321,10730,Y02849,CITY HEALTH CENTRE,4
1857.95,14L,01/09/2015,356,17117,Y02890,HAWTHORN MC,4
820.26,14L,01/09/2015,140,7363,Y02960,NEW BANK HEALTH,4
4.44,14L,01/09/2015,2,40,Y03328,TURNING POINT SMITHFIELD SERVICE,9
46.37,14L,01/09/2015,8,201,Y04084,PAHNT COMMUNITY SERVICES,9
3.05,14L,01/09/2015,1,56,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
16.02,14L,01/09/2015,4,104,Y04086,MFT ADULT COMMUNITY SERVICES,9
8.91,14L,01/09/2015,2,108,Y04087,UHSM COMMUNITY SERVICES,9
16.36,14L,01/09/2015,3,90,Y04380,CRISIS RESPONSE TEAM,9
560.27,14L,01/09/2015,144,6425,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
379.91,14L,01/09/2015,69,3456,Y04983,NORTHERN HEALTH HUB 1,0
79,14L,01/09/2015,19,550,Y05061,NORTHERN HEALTH GPPO HUB 3,0
156.73,14L,01/09/2015,20,1001,Y05071,NORTHERN HEALTH GPPO HUB 2,0
15.45,14L,01/09/2015,4,221,Y05072,NORTHERN HEALTH GPPO HUB 4,0
127.83,14L,01/09/2015,25,1414,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2428.87,14L,01/10/2015,428,19040,P84004,FIVE OAKS FAMILIY PRACTICE,4
843.97,14L,01/10/2015,170,7142,P84005,THE VALLANCE CENTRE,4
2665.67,14L,01/10/2015,361,20480,P84009,AILSA CRAIG MEDICAL CENTRE,4
1992.04,14L,01/10/2015,375,17204,P84010,THE BORCHARDT MEDICAL CENTRE,4
2808.7,14L,01/10/2015,582,26238,P84012,NORTHENDEN GROUP PRACTICE,4
1483.45,14L,01/10/2015,359,11187,P84014,RK MEDICAL PRACTICE,4
1883.88,14L,01/10/2015,395,17820,P84016,LEVENSHULME MEDICAL PRACTICE,4
2305.03,14L,01/10/2015,404,17479,P84017,LADYBARN GROUP PRACTICE,4
1199.55,14L,01/10/2015,268,10549,P84018,MAULDETH MEDICAL CENTRE,4
4143.84,14L,01/10/2015,689,28421,P84019,VALENTINE MEDICAL CENTRE,4
2364.66,14L,01/10/2015,551,20719,P84020,PEEL HALL MEDICAL CENTRE,4
1852.05,14L,01/10/2015,409,13720,P84021,THE MAPLES MEDICAL CENTRE,4
1315.45,14L,01/10/2015,313,10748,P84022,KINGSWAY MEDICAL PRACTICE,4
1593.32,14L,01/10/2015,287,11598,P84023,SURREY LODGE PRACTICE,4
3468.56,14L,01/10/2015,676,25359,P84024,BOWLAND MEDICAL PRACTICE,4
1525.09,14L,01/10/2015,377,14233,P84025,ST GEORGE'S MEDICAL CENTRE,4
1427.46,14L,01/10/2015,191,9579,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1478.65,14L,01/10/2015,254,12645,P84027,WEST POINT MEDICAL CENTRE,4
2469.44,14L,01/10/2015,661,23448,P84028,GORTON MEDICAL CENTRE,4
4888.99,14L,01/10/2015,718,35954,P84029,BENCHILL MEDICAL PRACTICE,4
5154.51,14L,01/10/2015,604,32611,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1736.14,14L,01/10/2015,369,16911,P84032,DRS HANIF & BANNURU,4
1357.61,14L,01/10/2015,268,11093,P84033,BEACON MEDICAL CENTRE,4
2572.19,14L,01/10/2015,463,20208,P84034,BARLOW MEDICAL CENTRE,4
2924.61,14L,01/10/2015,638,23967,P84035,BODEY MEDICAL CENTRE,4
1478.92,14L,01/10/2015,296,13935,P84037,DR CUNNINGHAM & PARTNERS,4
2460.48,14L,01/10/2015,317,18631,P84038,ASHVILLE SURGERY,4
1786.28,14L,01/10/2015,282,12931,P84039,THE RANGE MEDICAL CENTRE,4
1815.07,14L,01/10/2015,317,14319,P84040,CONRAN MEDICAL CENTRE,4
3061.04,14L,01/10/2015,462,22076,P84041,CORNERSTONE FAMILY PRACTICE,4
1824.11,14L,01/10/2015,363,16564,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2733.9,14L,01/10/2015,457,20150,P84043,CORNISHWAY GROUP PRACTICE,4
1550.2,14L,01/10/2015,333,12470,P84045,THE PARK MEDICAL CENTRE,4
4576.63,14L,01/10/2015,552,26704,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1151.06,14L,01/10/2015,334,13403,P84047,DROYLSDEN RD FAMILY PRACTICE,4
2423.71,14L,01/10/2015,431,17134,P84048,TREGENNA GROUP PRACTICE,4
4634.16,14L,01/10/2015,910,39661,P84049,THE AVENUE MEDICAL CENTRE,4
2369.71,14L,01/10/2015,342,17127,P84050,MOUNT ROAD SURGERY,4
1037.9,14L,01/10/2015,264,10608,P84051,EASTLANDS MEDICAL CENTRE,4
1735.87,14L,01/10/2015,372,14165,P84052,WEST GORTON MEDICAL PRACTICE,4
2326.93,14L,01/10/2015,372,17746,P84053,ASHCROFT SURGERY,4
1734.21,14L,01/10/2015,422,16597,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1035.34,14L,01/10/2015,181,8291,P84055,MERSEYBANK SURGERY,4
801.26,14L,01/10/2015,192,7507,P84056,PRINCESS ROAD SURGERY,4
2396.62,14L,01/10/2015,505,22769,P84059,LIME SQUARE MEDICAL CENTRE,4
1626.17,14L,01/10/2015,269,11252,P84061,BROOKLANDS MEDICAL PRACTICE,4
18.27,14L,01/10/2015,6,526,P84062,BROOKDALE SURGERY,4
764,14L,01/10/2015,174,6119,P84064,NEW ISLINGTON MEDICAL CENTRE,4
888.72,14L,01/10/2015,200,9365,P84065,THE SINGH MEDICAL PRACTICE,4
1459.4,14L,01/10/2015,269,10280,P84066,DAVID MEDICAL CENTRE,4
2348.06,14L,01/10/2015,372,15613,P84067,HAZELDENE MEDICAL CENTRE,4
1591.07,14L,01/10/2015,350,14731,P84068,CHORLTON FAMILY PRACTICE,4
1179.72,14L,01/10/2015,280,13623,P84070,NEWTON HEATH MEDICAL CENTRE,4
1013.68,14L,01/10/2015,189,6177,P84071,WILBRAHAM SURGERY,4
2796.5,14L,01/10/2015,559,23505,P84072,THE ROBERT DARBISHIRE PRACTICE,4
3264.72,14L,01/10/2015,394,22417,P84074,WELLFIELD MEDICAL CENTRE,4
382.62,14L,01/10/2015,100,3446,P84605,FERNCLOUGH SURGERY,4
947.9,14L,01/10/2015,223,8277,P84611,"DR CHIU, KOH AND GAN",4
1328.05,14L,01/10/2015,266,13603,P84616,MANCHESTER MEDICAL,4
52.74,14L,01/10/2015,21,804,P84623,ALEESHAN MEDICAL CENTRE,4
1232.35,14L,01/10/2015,221,10781,P84626,WILMSLOW ROAD SURGERY,4
2267.97,14L,01/10/2015,333,13467,P84630,THE ARCH MEDICAL PRACTICE,4
876.59,14L,01/10/2015,174,7009,P84631,ARTANE MEDICAL CENTRE,4
454.38,14L,01/10/2015,111,4313,P84635,THE WHITSWOOD PRACTICE,4
743.25,14L,01/10/2015,159,6409,P84637,DR KHAN'S PRACTICE,4
331.96,14L,01/10/2015,78,2812,P84639,FALLOWFIELD MEDICAL CENTRE,4
531.11,14L,01/10/2015,93,4194,P84640,QUEENS MEDICAL CENTRE,4
851.72,14L,01/10/2015,180,8943,P84644,PARKSIDE SURGERY,4
1898.62,14L,01/10/2015,330,14441,P84645,PARK VIEW MEDICAL CENTRE,4
1003.29,14L,01/10/2015,194,10949,P84650,THE ALEXANDRA PRACTICE,4
995.01,14L,01/10/2015,192,6547,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1801.29,14L,01/10/2015,290,13194,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
99.81,14L,01/10/2015,33,767,P84663,THE NEVILLE FAMILY CENTRE,4
315.09,14L,01/10/2015,97,4007,P84665,AL-SHIFA MEDICAL CENTRE,4
1603.83,14L,01/10/2015,321,13473,P84669,CORNBROOK MEDICAL PRACTICE,4
1040.67,14L,01/10/2015,173,6434,P84672,WOODLANDS MEDICAL PRACTICE,4
3080.6,14L,01/10/2015,452,16868,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
860.02,14L,01/10/2015,169,9662,P84676,OSWALD ROAD MEDICAL PRACTICE,4
3431.23,14L,01/10/2015,648,29151,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
262.22,14L,01/10/2015,80,2792,P84679,WILLOWBANK SURGERY,4
462.65,14L,01/10/2015,103,4256,P84682,BURNAGE HEALTHCARE PRACTICE,4
875.5,14L,01/10/2015,131,4566,P84683,THE DOC'S SURGERY,4
645.96,14L,01/10/2015,129,6210,P84684,JOLLY MEDICAL CENTRE,4
1051.39,14L,01/10/2015,174,9733,P84689,LONGSIGHT MEDICAL PRACTICE,4
707.51,14L,01/10/2015,142,4816,P84690,DAM HEAD MEDICAL CENTRE,4
2957.64,14L,01/10/2015,711,24813,Y00707,PCEC,1
13.17,14L,01/10/2015,6,90,Y01249,BUCCLEUCH LODGE ICF,0
1210.04,14L,01/10/2015,153,8781,Y01695,MP VICTORIA MILL,4
3.33,14L,01/10/2015,1,21,Y01844,EAR & NOSE CLINIC,9
78.06,14L,01/10/2015,15,300,Y02210,INTERMEDIATE CARE,9
73.74,14L,01/10/2015,15,588,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
595.29,14L,01/10/2015,142,5887,Y02325,CHARLESTOWN MD,4
927.98,14L,01/10/2015,48,6644,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1437.93,14L,01/10/2015,215,13822,Y02520,SIMPSON MEDICAL PRACTICE,4
3042.54,14L,01/10/2015,565,35517,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
1747.08,14L,01/10/2015,361,12811,Y02849,CITY HEALTH CENTRE,4
2616.49,14L,01/10/2015,499,26340,Y02890,HAWTHORN MC,4
1302.34,14L,01/10/2015,173,10545,Y02960,NEW BANK HEALTH,4
7.39,14L,01/10/2015,3,29,Y03328,TURNING POINT SMITHFIELD SERVICE,9
70.63,14L,01/10/2015,7,220,Y04084,PAHNT COMMUNITY SERVICES,9
55.63,14L,01/10/2015,3,328,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
6.19,14L,01/10/2015,3,27,Y04086,MFT ADULT COMMUNITY SERVICES,9
19.56,14L,01/10/2015,4,80,Y04380,CRISIS RESPONSE TEAM,9
952.86,14L,01/10/2015,231,11327,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
557.52,14L,01/10/2015,102,6333,Y04983,NORTHERN HEALTH HUB 1,0
122.15,14L,01/10/2015,32,1370,Y05061,NORTHERN HEALTH GPPO HUB 3,0
145.88,14L,01/10/2015,28,1057,Y05071,NORTHERN HEALTH GPPO HUB 2,0
18.87,14L,01/10/2015,6,204,Y05072,NORTHERN HEALTH GPPO HUB 4,0
331.2,14L,01/10/2015,61,3818,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2602.45,14L,01/11/2015,414,22819,P84004,FIVE OAKS FAMILIY PRACTICE,4
1067.38,14L,01/11/2015,168,7793,P84005,THE VALLANCE CENTRE,4
2149.96,14L,01/11/2015,317,18843,P84009,AILSA CRAIG MEDICAL CENTRE,4
2164.17,14L,01/11/2015,382,18827,P84010,THE BORCHARDT MEDICAL CENTRE,4
4160.26,14L,01/11/2015,699,33988,P84012,NORTHENDEN GROUP PRACTICE,4
2082.37,14L,01/11/2015,356,15423,P84014,RK MEDICAL PRACTICE,4
2041.35,14L,01/11/2015,401,22015,P84016,LEVENSHULME MEDICAL PRACTICE,4
1873.6,14L,01/11/2015,400,15611,P84017,LADYBARN GROUP PRACTICE,4
1641.68,14L,01/11/2015,247,9415,P84018,MAULDETH MEDICAL CENTRE,4
4420.02,14L,01/11/2015,654,31518,P84019,VALENTINE MEDICAL CENTRE,4
2939.17,14L,01/11/2015,532,23242,P84020,PEEL HALL MEDICAL CENTRE,4
1663.37,14L,01/11/2015,390,17307,P84021,THE MAPLES MEDICAL CENTRE,4
1248.44,14L,01/11/2015,339,14441,P84022,KINGSWAY MEDICAL PRACTICE,4
1380.31,14L,01/11/2015,296,14722,P84023,SURREY LODGE PRACTICE,4
3163.25,14L,01/11/2015,674,27512,P84024,BOWLAND MEDICAL PRACTICE,4
1968.28,14L,01/11/2015,394,15862,P84025,ST GEORGE'S MEDICAL CENTRE,4
1023.99,14L,01/11/2015,192,11340,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1242.02,14L,01/11/2015,277,13248,P84027,WEST POINT MEDICAL CENTRE,4
3166.54,14L,01/11/2015,651,26783,P84028,GORTON MEDICAL CENTRE,4
5181.45,14L,01/11/2015,834,44597,P84029,BENCHILL MEDICAL PRACTICE,4
3641.34,14L,01/11/2015,535,28484,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1687.99,14L,01/11/2015,375,18612,P84032,DRS HANIF & BANNURU,4
1432.19,14L,01/11/2015,277,11441,P84033,BEACON MEDICAL CENTRE,4
2570.73,14L,01/11/2015,449,19759,P84034,BARLOW MEDICAL CENTRE,4
3165.46,14L,01/11/2015,664,27885,P84035,BODEY MEDICAL CENTRE,4
1095.33,14L,01/11/2015,274,13081,P84037,DR CUNNINGHAM & PARTNERS,4
1774.32,14L,01/11/2015,285,14420,P84038,ASHVILLE SURGERY,4
1151.25,14L,01/11/2015,224,11012,P84039,THE RANGE MEDICAL CENTRE,4
2139.32,14L,01/11/2015,342,16839,P84040,CONRAN MEDICAL CENTRE,4
2344,14L,01/11/2015,414,20147,P84041,CORNERSTONE FAMILY PRACTICE,4
1953.7,14L,01/11/2015,384,17183,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
3083.69,14L,01/11/2015,486,21648,P84043,CORNISHWAY GROUP PRACTICE,4
1373.07,14L,01/11/2015,337,13999,P84045,THE PARK MEDICAL CENTRE,4
3938.22,14L,01/11/2015,541,29891,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1101.78,14L,01/11/2015,316,12699,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1745.43,14L,01/11/2015,402,14936,P84048,TREGENNA GROUP PRACTICE,4
4798.09,14L,01/11/2015,933,45963,P84049,THE AVENUE MEDICAL CENTRE,4
2488.78,14L,01/11/2015,326,17709,P84050,MOUNT ROAD SURGERY,4
1419.82,14L,01/11/2015,321,13003,P84051,EASTLANDS MEDICAL CENTRE,4
1681.03,14L,01/11/2015,362,16434,P84052,WEST GORTON MEDICAL PRACTICE,4
2281.29,14L,01/11/2015,383,21363,P84053,ASHCROFT SURGERY,4
1981.61,14L,01/11/2015,413,18355,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1051.89,14L,01/11/2015,205,9755,P84055,MERSEYBANK SURGERY,4
724.21,14L,01/11/2015,201,9914,P84056,PRINCESS ROAD SURGERY,4
1953.11,14L,01/11/2015,439,17698,P84059,LIME SQUARE MEDICAL CENTRE,4
2451.09,14L,01/11/2015,216,8695,P84061,BROOKLANDS MEDICAL PRACTICE,4
153.76,14L,01/11/2015,42,1954,P84062,BROOKDALE SURGERY,4
864.43,14L,01/11/2015,187,7643,P84064,NEW ISLINGTON MEDICAL CENTRE,4
759.86,14L,01/11/2015,200,9822,P84065,THE SINGH MEDICAL PRACTICE,4
1133.36,14L,01/11/2015,260,10978,P84066,DAVID MEDICAL CENTRE,4
2332.6,14L,01/11/2015,361,17273,P84067,HAZELDENE MEDICAL CENTRE,4
1764.29,14L,01/11/2015,349,17082,P84068,CHORLTON FAMILY PRACTICE,4
1111.76,14L,01/11/2015,272,12855,P84070,NEWTON HEATH MEDICAL CENTRE,4
925.59,14L,01/11/2015,169,7503,P84071,WILBRAHAM SURGERY,4
2542.19,14L,01/11/2015,550,25034,P84072,THE ROBERT DARBISHIRE PRACTICE,4
3007.47,14L,01/11/2015,471,28117,P84074,WELLFIELD MEDICAL CENTRE,4
412.43,14L,01/11/2015,93,4851,P84605,FERNCLOUGH SURGERY,4
1159.62,14L,01/11/2015,253,11185,P84611,"DR CHIU, KOH AND GAN",4
903.75,14L,01/11/2015,217,12654,P84616,MANCHESTER MEDICAL,4
47.17,14L,01/11/2015,26,656,P84623,ALEESHAN MEDICAL CENTRE,4
880.08,14L,01/11/2015,240,9875,P84626,WILMSLOW ROAD SURGERY,4
1940.95,14L,01/11/2015,305,13169,P84630,THE ARCH MEDICAL PRACTICE,4
717.09,14L,01/11/2015,146,6962,P84631,ARTANE MEDICAL CENTRE,4
615.61,14L,01/11/2015,146,7561,P84635,THE WHITSWOOD PRACTICE,4
782.22,14L,01/11/2015,146,7116,P84637,DR KHAN'S PRACTICE,4
407.55,14L,01/11/2015,69,3613,P84639,FALLOWFIELD MEDICAL CENTRE,4
1008.33,14L,01/11/2015,104,7189,P84640,QUEENS MEDICAL CENTRE,4
871.54,14L,01/11/2015,202,12440,P84644,PARKSIDE SURGERY,4
1948.65,14L,01/11/2015,341,14938,P84645,PARK VIEW MEDICAL CENTRE,4
1123.04,14L,01/11/2015,200,11144,P84650,THE ALEXANDRA PRACTICE,4
802.01,14L,01/11/2015,190,8829,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1954.96,14L,01/11/2015,280,15119,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
492.28,14L,01/11/2015,77,3024,P84663,THE NEVILLE FAMILY CENTRE,4
220.95,14L,01/11/2015,82,3545,P84665,AL-SHIFA MEDICAL CENTRE,4
1373.34,14L,01/11/2015,294,11849,P84669,CORNBROOK MEDICAL PRACTICE,4
1147.33,14L,01/11/2015,176,7406,P84672,WOODLANDS MEDICAL PRACTICE,4
2016.6,14L,01/11/2015,413,15842,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
612,14L,01/11/2015,161,8333,P84676,OSWALD ROAD MEDICAL PRACTICE,4
3754.26,14L,01/11/2015,750,35861,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
236.93,14L,01/11/2015,63,2748,P84679,WILLOWBANK SURGERY,4
513.49,14L,01/11/2015,127,5604,P84682,BURNAGE HEALTHCARE PRACTICE,4
1155.4,14L,01/11/2015,162,7477,P84683,THE DOC'S SURGERY,4
717.02,14L,01/11/2015,135,6340,P84684,JOLLY MEDICAL CENTRE,4
736,14L,01/11/2015,176,13150,P84689,LONGSIGHT MEDICAL PRACTICE,4
531.18,14L,01/11/2015,128,4405,P84690,DAM HEAD MEDICAL CENTRE,4
23.84,14L,01/11/2015,3,109,P84696,COMMUNITY PAEDIATRICIANS,9
2848.86,14L,01/11/2015,669,25576,Y00707,PCEC,1
27.6,14L,01/11/2015,5,99,Y01249,BUCCLEUCH LODGE ICF,0
708.5,14L,01/11/2015,144,7534,Y01695,MP VICTORIA MILL,4
8.71,14L,01/11/2015,2,42,Y01844,EAR & NOSE CLINIC,9
51.65,14L,01/11/2015,16,242,Y02210,INTERMEDIATE CARE,9
146.46,14L,01/11/2015,26,612,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
631.63,14L,01/11/2015,144,6154,Y02325,CHARLESTOWN MD,4
627.34,14L,01/11/2015,66,8970,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1376.8,14L,01/11/2015,200,12903,Y02520,SIMPSON MEDICAL PRACTICE,4
