date,row_id,row_name,total_list_size
2016-01-01,P84663,THE NEVILLE FAMILY CENTRE,3862
2016-01-01,P84665,AL-SHIFA MEDICAL CENTRE,2785
2016-01-01,P84669,CORNBROOK MEDICAL PRACTICE,10882
2016-01-01,P84672,WOODLANDS MEDICAL PRACTICE,3200
2016-01-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10041
2016-01-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4332
2016-01-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13358
2016-01-01,P84679,WILLOWBANK SURGERY,1718
2016-01-01,P84682,BURNAGE HEALTHCARE PRACTICE,2300
2016-01-01,P84683,THE DOC'S SURGERY,6930
2016-01-01,P84684,JOLLY MEDICAL CENTRE,3160
2016-01-01,P84689,LONGSIGHT MEDICAL PRACTICE,4843
2016-01-01,P84690,DAM HEAD MEDICAL CENTRE,2713
2016-01-01,Y01695,MP VICTORIA MILL,2448
2016-01-01,Y02325,CHARLESTOWN MD,3482
2016-01-01,Y02520,SIMPSON MEDICAL PRACTICE,5566
2016-01-01,Y02849,CITY HEALTH CENTRE,8210
2016-01-01,Y02890,HAWTHORN MC,4890
2016-01-01,Y02960,NEW BANK HEALTH,5276
2016-02-01,P84004,FIVE OAKS FAMILIY PRACTICE,8953
2016-02-01,P84005,THE VALLANCE CENTRE,6728
2016-02-01,P84009,AILSA CRAIG MEDICAL CENTRE,9569
2016-02-01,P84010,THE BORCHARDT MEDICAL CENTRE,10763
2016-02-01,P84012,NORTHENDEN GROUP PRACTICE,10651
2016-02-01,P84014,RK MEDICAL PRACTICE,4307
2016-02-01,P84016,LEVENSHULME MEDICAL PRACTICE,7123
2016-02-01,P84017,LADYBARN GROUP PRACTICE,10372
2016-02-01,P84018,MAULDETH MEDICAL CENTRE,6463
2016-02-01,P84019,VALENTINE MEDICAL CENTRE,10381
2016-02-01,P84020,PEEL HALL MEDICAL CENTRE,8455
2016-02-01,P84021,THE MAPLES MEDICAL CENTRE,8166
2016-02-01,P84022,KINGSWAY MEDICAL PRACTICE,5891
2016-02-01,P84023,SURREY LODGE PRACTICE,8325
2016-02-01,P84024,BOWLAND MEDICAL PRACTICE,7599
2016-02-01,P84025,ST GEORGE'S MEDICAL CENTRE,6907
2016-02-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6553
2016-02-01,P84027,WEST POINT MEDICAL CENTRE,7231
2016-02-01,P84028,GORTON MEDICAL CENTRE,8244
2016-02-01,P84029,BENCHILL MEDICAL PRACTICE,9626
2016-02-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13151
2016-02-01,P84032,DRS HANIF & BANNURU,6545
2016-02-01,P84033,BEACON MEDICAL CENTRE,3786
2016-02-01,P84034,BARLOW MEDICAL CENTRE,13752
2016-02-01,P84035,BODEY MEDICAL CENTRE,17057
2016-02-01,P84037,DR CUNNINGHAM & PARTNERS,6867
2016-02-01,P84038,ASHVILLE SURGERY,8413
2016-02-01,P84039,THE RANGE MEDICAL CENTRE,8149
2016-02-01,P84040,CONRAN MEDICAL CENTRE,5369
2016-02-01,P84041,CORNERSTONE FAMILY PRACTICE,6438
2016-02-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8387
2016-02-01,P84043,CORNISHWAY GROUP PRACTICE,8888
2016-02-01,P84045,THE PARK MEDICAL CENTRE,5089
2016-02-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,10394
2016-02-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4711
2016-02-01,P84048,TREGENNA GROUP PRACTICE,6578
2016-02-01,P84049,THE AVENUE MEDICAL CENTRE,10110
2016-02-01,P84050,MOUNT ROAD SURGERY,7491
2016-02-01,P84051,EASTLANDS MEDICAL CENTRE,5375
2016-02-01,P84052,WEST GORTON MEDICAL PRACTICE,6427
2016-02-01,P84053,ASHCROFT SURGERY,7973
2016-02-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6604
2016-02-01,P84055,MERSEYBANK SURGERY,2593
2016-02-01,P84056,PRINCESS ROAD SURGERY,4422
2016-02-01,P84059,LIME SQUARE MEDICAL CENTRE,6001
2016-02-01,P84061,BROOKLANDS MEDICAL PRACTICE,5816
2016-02-01,P84062,BROOKDALE SURGERY,2637
2016-02-01,P84064,NEW ISLINGTON MEDICAL CENTRE,4190
2016-02-01,P84065,THE SINGH MEDICAL PRACTICE,3769
2016-02-01,P84066,DAVID MEDICAL CENTRE,4150
2016-02-01,P84067,HAZELDENE MEDICAL CENTRE,6614
2016-02-01,P84068,CHORLTON FAMILY PRACTICE,10183
2016-02-01,P84070,NEWTON HEATH MEDICAL CENTRE,5898
2016-02-01,P84071,WILBRAHAM SURGERY,4080
2016-02-01,P84072,THE ROBERT DARBISHIRE PRACTICE,20524
2016-02-01,P84074,WELLFIELD MEDICAL CENTRE,9741
2016-02-01,P84605,FERNCLOUGH SURGERY,2095
2016-02-01,P84611,"DR CHIU, KOH AND GAN",5880
2016-02-01,P84616,MANCHESTER MEDICAL,6839
2016-02-01,P84623,ALEESHAN MEDICAL CENTRE,1270
2016-02-01,P84626,WILMSLOW ROAD SURGERY,4512
2016-02-01,P84630,THE ARCH MEDICAL PRACTICE,14620
2016-02-01,P84631,ARTANE MEDICAL CENTRE,2234
2016-02-01,P84635,THE WHITSWOOD PRACTICE,3627
2016-02-01,P84637,DR KHAN'S PRACTICE,2603
2016-02-01,P84639,FALLOWFIELD MEDICAL CENTRE,2079
2016-02-01,P84640,QUEENS MEDICAL CENTRE,2905
2016-02-01,P84644,PARKSIDE SURGERY,4179
2016-02-01,P84645,PARK VIEW MEDICAL CENTRE,6321
2016-02-01,P84650,THE ALEXANDRA PRACTICE,5653
2016-02-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3168
2016-02-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7337
2016-02-01,P84663,THE NEVILLE FAMILY CENTRE,3862
2016-02-01,P84665,AL-SHIFA MEDICAL CENTRE,2785
2016-02-01,P84669,CORNBROOK MEDICAL PRACTICE,10882
2016-02-01,P84672,WOODLANDS MEDICAL PRACTICE,3200
2016-02-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10041
2016-02-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4332
2016-02-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13358
2016-02-01,P84679,WILLOWBANK SURGERY,1718
2016-02-01,P84682,BURNAGE HEALTHCARE PRACTICE,2300
2016-02-01,P84683,THE DOC'S SURGERY,6930
2016-02-01,P84684,JOLLY MEDICAL CENTRE,3160
2016-02-01,P84689,LONGSIGHT MEDICAL PRACTICE,4843
2016-02-01,P84690,DAM HEAD MEDICAL CENTRE,2713
2016-02-01,Y01695,MP VICTORIA MILL,2448
2016-02-01,Y02325,CHARLESTOWN MD,3482
2016-02-01,Y02520,SIMPSON MEDICAL PRACTICE,5566
2016-02-01,Y02849,CITY HEALTH CENTRE,8210
2016-02-01,Y02890,HAWTHORN MC,4890
2016-02-01,Y02960,NEW BANK HEALTH,5276
2016-03-01,P84004,FIVE OAKS FAMILIY PRACTICE,8953
2016-03-01,P84005,THE VALLANCE CENTRE,6728
2016-03-01,P84009,AILSA CRAIG MEDICAL CENTRE,9569
2016-03-01,P84010,THE BORCHARDT MEDICAL CENTRE,10763
2016-03-01,P84012,NORTHENDEN GROUP PRACTICE,10651
2016-03-01,P84014,RK MEDICAL PRACTICE,4307
2016-03-01,P84016,LEVENSHULME MEDICAL PRACTICE,7123
2016-03-01,P84017,LADYBARN GROUP PRACTICE,10372
2016-03-01,P84018,MAULDETH MEDICAL CENTRE,6463
2016-03-01,P84019,VALENTINE MEDICAL CENTRE,10381
2016-03-01,P84020,PEEL HALL MEDICAL CENTRE,8455
2016-03-01,P84021,THE MAPLES MEDICAL CENTRE,8166
2016-03-01,P84022,KINGSWAY MEDICAL PRACTICE,5891
2016-03-01,P84023,SURREY LODGE PRACTICE,8325
2016-03-01,P84024,BOWLAND MEDICAL PRACTICE,7599
2016-03-01,P84025,ST GEORGE'S MEDICAL CENTRE,6907
2016-03-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6553
2016-03-01,P84027,WEST POINT MEDICAL CENTRE,7231
2016-03-01,P84028,GORTON MEDICAL CENTRE,8244
2016-03-01,P84029,BENCHILL MEDICAL PRACTICE,9626
2016-03-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13151
2016-03-01,P84032,DRS HANIF & BANNURU,6545
2016-03-01,P84033,BEACON MEDICAL CENTRE,3786
2016-03-01,P84034,BARLOW MEDICAL CENTRE,13752
2016-03-01,P84035,BODEY MEDICAL CENTRE,17057
2016-03-01,P84037,DR CUNNINGHAM & PARTNERS,6867
2016-03-01,P84038,ASHVILLE SURGERY,8413
2016-03-01,P84039,THE RANGE MEDICAL CENTRE,8149
2016-03-01,P84040,CONRAN MEDICAL CENTRE,5369
2016-03-01,P84041,CORNERSTONE FAMILY PRACTICE,6438
2016-03-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8387
2016-03-01,P84043,CORNISHWAY GROUP PRACTICE,8888
2016-03-01,P84045,THE PARK MEDICAL CENTRE,5089
2016-03-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,10394
2016-03-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4711
2016-03-01,P84048,TREGENNA GROUP PRACTICE,6578
2016-03-01,P84049,THE AVENUE MEDICAL CENTRE,10110
2016-03-01,P84050,MOUNT ROAD SURGERY,7491
2016-03-01,P84051,EASTLANDS MEDICAL CENTRE,5375
2016-03-01,P84052,WEST GORTON MEDICAL PRACTICE,6427
2016-03-01,P84053,ASHCROFT SURGERY,7973
2016-03-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6604
2016-03-01,P84055,MERSEYBANK SURGERY,2593
2016-03-01,P84056,PRINCESS ROAD SURGERY,4422
2016-03-01,P84059,LIME SQUARE MEDICAL CENTRE,6001
2016-03-01,P84061,BROOKLANDS MEDICAL PRACTICE,5816
2016-03-01,P84062,BROOKDALE SURGERY,2637
2016-03-01,P84064,NEW ISLINGTON MEDICAL CENTRE,4190
2016-03-01,P84065,THE SINGH MEDICAL PRACTICE,3769
2016-03-01,P84066,DAVID MEDICAL CENTRE,4150
2016-03-01,P84067,HAZELDENE MEDICAL CENTRE,6614
2016-03-01,P84068,CHORLTON FAMILY PRACTICE,10183
2016-03-01,P84070,NEWTON HEATH MEDICAL CENTRE,5898
2016-03-01,P84071,WILBRAHAM SURGERY,4080
2016-03-01,P84072,THE ROBERT DARBISHIRE PRACTICE,20524
2016-03-01,P84074,WELLFIELD MEDICAL CENTRE,9741
2016-03-01,P84605,FERNCLOUGH SURGERY,2095
2016-03-01,P84611,"DR CHIU, KOH AND GAN",5880
2016-03-01,P84616,MANCHESTER MEDICAL,6839
2016-03-01,P84623,ALEESHAN MEDICAL CENTRE,1270
2016-03-01,P84626,WILMSLOW ROAD SURGERY,4512
2016-03-01,P84630,THE ARCH MEDICAL PRACTICE,14620
2016-03-01,P84631,ARTANE MEDICAL CENTRE,2234
2016-03-01,P84635,THE WHITSWOOD PRACTICE,3627
2016-03-01,P84637,DR KHAN'S PRACTICE,2603
2016-03-01,P84639,FALLOWFIELD MEDICAL CENTRE,2079
2016-03-01,P84640,QUEENS MEDICAL CENTRE,2905
2016-03-01,P84644,PARKSIDE SURGERY,4179
2016-03-01,P84645,PARK VIEW MEDICAL CENTRE,6321
2016-03-01,P84650,THE ALEXANDRA PRACTICE,5653
2016-03-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3168
2016-03-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7337
2016-03-01,P84663,THE NEVILLE FAMILY CENTRE,3862
2016-03-01,P84665,AL-SHIFA MEDICAL CENTRE,2785
2016-03-01,P84669,CORNBROOK MEDICAL PRACTICE,10882
2016-03-01,P84672,WOODLANDS MEDICAL PRACTICE,3200
2016-03-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10041
2016-03-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4332
2016-03-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13358
2016-03-01,P84679,WILLOWBANK SURGERY,1718
2016-03-01,P84682,BURNAGE HEALTHCARE PRACTICE,2300
2016-03-01,P84683,THE DOC'S SURGERY,6930
2016-03-01,P84684,JOLLY MEDICAL CENTRE,3160
2016-03-01,P84689,LONGSIGHT MEDICAL PRACTICE,4843
2016-03-01,P84690,DAM HEAD MEDICAL CENTRE,2713
2016-03-01,Y01695,MP VICTORIA MILL,2448
2016-03-01,Y02325,CHARLESTOWN MD,3482
2016-03-01,Y02520,SIMPSON MEDICAL PRACTICE,5566
2016-03-01,Y02849,CITY HEALTH CENTRE,8210
2016-03-01,Y02890,HAWTHORN MC,4890
2016-03-01,Y02960,NEW BANK HEALTH,5276
2016-04-01,P84004,FIVE OAKS FAMILIY PRACTICE,8949
2016-04-01,P84005,THE VALLANCE CENTRE,6631
2016-04-01,P84009,AILSA CRAIG MEDICAL CENTRE,9570
2016-04-01,P84010,THE BORCHARDT MEDICAL CENTRE,10691
2016-04-01,P84012,NORTHENDEN GROUP PRACTICE,10567
2016-04-01,P84014,RK MEDICAL PRACTICE,4330
2016-04-01,P84016,LEVENSHULME MEDICAL PRACTICE,7263
2016-04-01,P84017,LADYBARN GROUP PRACTICE,10445
2016-04-01,P84018,MAULDETH MEDICAL CENTRE,6253
2016-04-01,P84019,VALENTINE MEDICAL CENTRE,10310
2016-04-01,P84020,PEEL HALL MEDICAL CENTRE,8444
2016-04-01,P84021,THE MAPLES MEDICAL CENTRE,8214
2016-04-01,P84022,KINGSWAY MEDICAL PRACTICE,5876
2016-04-01,P84023,SURREY LODGE PRACTICE,8391
2016-04-01,P84024,BOWLAND MEDICAL PRACTICE,7604
2016-04-01,P84025,ST GEORGE'S MEDICAL CENTRE,6830
2016-04-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6642
2016-04-01,P84027,WEST POINT MEDICAL CENTRE,7188
2016-04-01,P84028,GORTON MEDICAL CENTRE,8257
2016-04-01,P84029,BENCHILL MEDICAL PRACTICE,9665
2016-04-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13344
2016-04-01,P84032,DRS HANIF & BANNURU,6506
2016-04-01,P84033,BEACON MEDICAL CENTRE,3815
2016-04-01,P84034,BARLOW MEDICAL CENTRE,13894
2016-04-01,P84035,BODEY MEDICAL CENTRE,17053
2016-04-01,P84037,DR CUNNINGHAM & PARTNERS,6839
2016-04-01,P84038,ASHVILLE SURGERY,8612
2016-04-01,P84039,THE RANGE MEDICAL CENTRE,8130
2016-04-01,P84040,CONRAN MEDICAL CENTRE,5457
2016-04-01,P84041,CORNERSTONE FAMILY PRACTICE,6484
2016-04-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8432
2016-04-01,P84043,CORNISHWAY GROUP PRACTICE,8948
2016-04-01,P84045,THE PARK MEDICAL CENTRE,5086
2016-04-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,10623
2016-04-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4689
2016-04-01,P84048,TREGENNA GROUP PRACTICE,6578
2016-04-01,P84049,THE AVENUE MEDICAL CENTRE,10134
2016-04-01,P84050,MOUNT ROAD SURGERY,7649
2016-04-01,P84051,EASTLANDS MEDICAL CENTRE,5343
2016-04-01,P84052,WEST GORTON MEDICAL PRACTICE,6494
2016-04-01,P84053,ASHCROFT SURGERY,7984
2016-04-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6627
2016-04-01,P84055,MERSEYBANK SURGERY,2612
2016-04-01,P84056,PRINCESS ROAD SURGERY,4541
2016-04-01,P84059,LIME SQUARE MEDICAL CENTRE,6107
2016-04-01,P84061,BROOKLANDS MEDICAL PRACTICE,5841
2016-04-01,P84062,BROOKDALE SURGERY,2608
2016-04-01,P84064,NEW ISLINGTON MEDICAL CENTRE,4319
2016-04-01,P84065,THE SINGH MEDICAL PRACTICE,3892
2016-04-01,P84066,DAVID MEDICAL CENTRE,4189
2016-04-01,P84067,HAZELDENE MEDICAL CENTRE,6684
2016-04-01,P84068,CHORLTON FAMILY PRACTICE,10301
2016-04-01,P84070,NEWTON HEATH MEDICAL CENTRE,5984
2016-04-01,P84071,WILBRAHAM SURGERY,4156
2016-04-01,P84072,THE ROBERT DARBISHIRE PRACTICE,20448
2016-04-01,P84074,WELLFIELD MEDICAL CENTRE,9816
2016-04-01,P84605,FERNCLOUGH SURGERY,2057
2016-04-01,P84611,"DR CHIU, KOH AND GAN",5947
2016-04-01,P84616,MANCHESTER MEDICAL,6920
2016-04-01,P84623,ALEESHAN MEDICAL CENTRE,1256
2016-04-01,P84626,WILMSLOW ROAD SURGERY,4566
2016-04-01,P84630,THE ARCH MEDICAL PRACTICE,14834
2016-04-01,P84631,ARTANE MEDICAL CENTRE,2356
2016-04-01,P84635,THE WHITSWOOD PRACTICE,3639
2016-04-01,P84637,DR KHAN'S PRACTICE,2627
2016-04-01,P84639,FALLOWFIELD MEDICAL CENTRE,2090
2016-04-01,P84640,QUEENS MEDICAL CENTRE,2889
2016-04-01,P84644,PARKSIDE SURGERY,4253
2016-04-01,P84645,PARK VIEW MEDICAL CENTRE,6154
2016-04-01,P84650,THE ALEXANDRA PRACTICE,5644
2016-04-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3206
2016-04-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7429
2016-04-01,P84663,THE NEVILLE FAMILY CENTRE,3817
2016-04-01,P84665,AL-SHIFA MEDICAL CENTRE,2768
2016-04-01,P84669,CORNBROOK MEDICAL PRACTICE,10992
2016-04-01,P84672,WOODLANDS MEDICAL PRACTICE,3213
2016-04-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10239
2016-04-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4279
2016-04-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13388
2016-04-01,P84679,WILLOWBANK SURGERY,1734
2016-04-01,P84682,BURNAGE HEALTHCARE PRACTICE,2299
2016-04-01,P84683,THE DOC'S SURGERY,7069
2016-04-01,P84684,JOLLY MEDICAL CENTRE,3195
2016-04-01,P84689,LONGSIGHT MEDICAL PRACTICE,4734
2016-04-01,P84690,DAM HEAD MEDICAL CENTRE,2738
2016-04-01,Y01695,MP VICTORIA MILL,2435
2016-04-01,Y02325,CHARLESTOWN MD,3569
2016-04-01,Y02520,SIMPSON MEDICAL PRACTICE,5626
2016-04-01,Y02849,CITY HEALTH CENTRE,8621
2016-04-01,Y02890,HAWTHORN MC,4955
2016-04-01,Y02960,NEW BANK HEALTH,5345
2016-05-01,P84004,FIVE OAKS FAMILIY PRACTICE,8949
2016-05-01,P84005,THE VALLANCE CENTRE,6631
2016-05-01,P84009,AILSA CRAIG MEDICAL CENTRE,9570
2016-05-01,P84010,THE BORCHARDT MEDICAL CENTRE,10691
2016-05-01,P84012,NORTHENDEN GROUP PRACTICE,10567
2016-05-01,P84014,RK MEDICAL PRACTICE,4330
2016-05-01,P84016,LEVENSHULME MEDICAL PRACTICE,7263
2016-05-01,P84017,LADYBARN GROUP PRACTICE,10445
2016-05-01,P84018,MAULDETH MEDICAL CENTRE,6253
2016-05-01,P84019,VALENTINE MEDICAL CENTRE,10310
2016-05-01,P84020,PEEL HALL MEDICAL CENTRE,8444
2016-05-01,P84021,THE MAPLES MEDICAL CENTRE,8214
2016-05-01,P84022,KINGSWAY MEDICAL PRACTICE,5876
2016-05-01,P84023,SURREY LODGE PRACTICE,8391
2016-05-01,P84024,BOWLAND MEDICAL PRACTICE,7604
2016-05-01,P84025,ST GEORGE'S MEDICAL CENTRE,6830
2016-05-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6642
2016-05-01,P84027,WEST POINT MEDICAL CENTRE,7188
2016-05-01,P84028,GORTON MEDICAL CENTRE,8257
2016-05-01,P84029,BENCHILL MEDICAL PRACTICE,9665
2016-05-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13344
2016-05-01,P84032,DRS HANIF & BANNURU,6506
2016-05-01,P84033,BEACON MEDICAL CENTRE,3815
2016-05-01,P84034,BARLOW MEDICAL CENTRE,13894
2016-05-01,P84035,BODEY MEDICAL CENTRE,17053
2016-05-01,P84037,DR CUNNINGHAM & PARTNERS,6839
2016-05-01,P84038,ASHVILLE SURGERY,8612
2016-05-01,P84039,THE RANGE MEDICAL CENTRE,8130
2016-05-01,P84040,CONRAN MEDICAL CENTRE,5457
2016-05-01,P84041,CORNERSTONE FAMILY PRACTICE,6484
2016-05-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8432
2016-05-01,P84043,CORNISHWAY GROUP PRACTICE,8948
2016-05-01,P84045,THE PARK MEDICAL CENTRE,5086
2016-05-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,10623
2016-05-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4689
2016-05-01,P84048,TREGENNA GROUP PRACTICE,6578
2016-05-01,P84049,THE AVENUE MEDICAL CENTRE,10134
2016-05-01,P84050,MOUNT ROAD SURGERY,7649
2016-05-01,P84051,EASTLANDS MEDICAL CENTRE,5343
2016-05-01,P84052,WEST GORTON MEDICAL PRACTICE,6494
2016-05-01,P84053,ASHCROFT SURGERY,7984
2016-05-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6627
2016-05-01,P84055,MERSEYBANK SURGERY,2612
2016-05-01,P84056,PRINCESS ROAD SURGERY,4541
2016-05-01,P84059,LIME SQUARE MEDICAL CENTRE,6107
2016-05-01,P84061,BROOKLANDS MEDICAL PRACTICE,5841
2016-05-01,P84062,BROOKDALE SURGERY,2608
2016-05-01,P84064,NEW ISLINGTON MEDICAL CENTRE,4319
2016-05-01,P84065,THE SINGH MEDICAL PRACTICE,3892
2016-05-01,P84066,DAVID MEDICAL CENTRE,4189
2016-05-01,P84067,HAZELDENE MEDICAL CENTRE,6684
2016-05-01,P84068,CHORLTON FAMILY PRACTICE,10301
2016-05-01,P84070,NEWTON HEATH MEDICAL CENTRE,5984
2016-05-01,P84071,WILBRAHAM SURGERY,4156
2016-05-01,P84072,THE ROBERT DARBISHIRE PRACTICE,20448
2016-05-01,P84074,WELLFIELD MEDICAL CENTRE,9816
2016-05-01,P84605,FERNCLOUGH SURGERY,2057
2016-05-01,P84611,"DR CHIU, KOH AND GAN",5947
2016-05-01,P84616,MANCHESTER MEDICAL,6920
2016-05-01,P84623,ALEESHAN MEDICAL CENTRE,1256
2016-05-01,P84626,WILMSLOW ROAD SURGERY,4566
2016-05-01,P84630,THE ARCH MEDICAL PRACTICE,14834
2016-05-01,P84631,ARTANE MEDICAL CENTRE,2356
2016-05-01,P84635,THE WHITSWOOD PRACTICE,3639
2016-05-01,P84637,DR KHAN'S PRACTICE,2627
2016-05-01,P84639,FALLOWFIELD MEDICAL CENTRE,2090
2016-05-01,P84640,QUEENS MEDICAL CENTRE,2889
2016-05-01,P84644,PARKSIDE SURGERY,4253
2016-05-01,P84645,PARK VIEW MEDICAL CENTRE,6154
2016-05-01,P84650,THE ALEXANDRA PRACTICE,5644
2016-05-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3206
2016-05-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7429
2016-05-01,P84663,THE NEVILLE FAMILY CENTRE,3817
2016-05-01,P84665,AL-SHIFA MEDICAL CENTRE,2768
2016-05-01,P84669,CORNBROOK MEDICAL PRACTICE,10992
2016-05-01,P84672,WOODLANDS MEDICAL PRACTICE,3213
2016-05-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10239
2016-05-01,P84676,OSWALD ROAD MEDICAL PRACTICE,4279
2016-05-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13388
2016-05-01,P84679,WILLOWBANK SURGERY,1734
2016-05-01,P84682,BURNAGE HEALTHCARE PRACTICE,2299
2016-05-01,P84683,THE DOC'S SURGERY,7069
2016-05-01,P84684,JOLLY MEDICAL CENTRE,3195
2016-05-01,P84689,LONGSIGHT MEDICAL PRACTICE,4734
2016-05-01,P84690,DAM HEAD MEDICAL CENTRE,2738
2016-05-01,Y01695,MP VICTORIA MILL,2435
2016-05-01,Y02325,CHARLESTOWN MD,3569
2016-05-01,Y02520,SIMPSON MEDICAL PRACTICE,5626
2016-05-01,Y02849,CITY HEALTH CENTRE,8621
2016-05-01,Y02890,HAWTHORN MC,4955
2016-05-01,Y02960,NEW BANK HEALTH,5345
2016-06-01,P84004,FIVE OAKS FAMILIY PRACTICE,8949
2016-06-01,P84005,THE VALLANCE CENTRE,6631
2016-06-01,P84009,AILSA CRAIG MEDICAL CENTRE,9570
2016-06-01,P84010,THE BORCHARDT MEDICAL CENTRE,10691
2016-06-01,P84012,NORTHENDEN GROUP PRACTICE,10567
2016-06-01,P84014,RK MEDICAL PRACTICE,4330
2016-06-01,P84016,LEVENSHULME MEDICAL PRACTICE,7263
2016-06-01,P84017,LADYBARN GROUP PRACTICE,10445
2016-06-01,P84018,MAULDETH MEDICAL CENTRE,6253
2016-06-01,P84019,VALENTINE MEDICAL CENTRE,10310
2016-06-01,P84020,PEEL HALL MEDICAL CENTRE,8444
2016-06-01,P84021,THE MAPLES MEDICAL CENTRE,8214
2016-06-01,P84022,KINGSWAY MEDICAL PRACTICE,5876
2016-06-01,P84023,SURREY LODGE PRACTICE,8391
2016-06-01,P84024,BOWLAND MEDICAL PRACTICE,7604
2016-06-01,P84025,ST GEORGE'S MEDICAL CENTRE,6830
2016-06-01,P84026,DICKENSON ROAD MEDICAL CENTRE,6642
2016-06-01,P84027,WEST POINT MEDICAL CENTRE,7188
2016-06-01,P84028,GORTON MEDICAL CENTRE,8257
2016-06-01,P84029,BENCHILL MEDICAL PRACTICE,9665
2016-06-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13344
2016-06-01,P84032,DRS HANIF & BANNURU,6506
2016-06-01,P84033,BEACON MEDICAL CENTRE,3815
2016-06-01,P84034,BARLOW MEDICAL CENTRE,13894
2016-06-01,P84035,BODEY MEDICAL CENTRE,17053
2016-06-01,P84037,DR CUNNINGHAM & PARTNERS,6839
2016-06-01,P84038,ASHVILLE SURGERY,8612
2016-06-01,P84039,THE RANGE MEDICAL CENTRE,8130
2016-06-01,P84040,CONRAN MEDICAL CENTRE,5457
2016-06-01,P84041,CORNERSTONE FAMILY PRACTICE,6484
2016-06-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8432
2016-06-01,P84043,CORNISHWAY GROUP PRACTICE,8948
2016-06-01,P84045,THE PARK MEDICAL CENTRE,5086
2016-06-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,10623
2016-06-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4689
2016-06-01,P84048,TREGENNA GROUP PRACTICE,6578
2016-06-01,P84049,THE AVENUE MEDICAL CENTRE,10134
2016-06-01,P84050,MOUNT ROAD SURGERY,7649
2016-06-01,P84051,EASTLANDS MEDICAL CENTRE,5343
2016-06-01,P84052,WEST GORTON MEDICAL PRACTICE,6494
2016-06-01,P84053,ASHCROFT SURGERY,7984
2016-06-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6627
2016-06-01,P84055,MERSEYBANK SURGERY,2612
2016-06-01,P84056,PRINCESS ROAD SURGERY,4541
2016-06-01,P84059,LIME SQUARE MEDICAL CENTRE,6107
2016-06-01,P84061,BROOKLANDS MEDICAL PRACTICE,5841
2016-06-01,P84062,BROOKDALE SURGERY,2608
2016-06-01,P84064,NEW ISLINGTON MEDICAL CENTRE,4319
2016-06-01,P84065,THE SINGH MEDICAL PRACTICE,3892
2016-06-01,P84066,DAVID MEDICAL CENTRE,4189
